Sample Number,Variety,endo,Source notes,year,location,Extra Notes
30677,OLCOTT,su1,several varieties found in diversity panel,2014,Wisconsin,
30679,IP39,su1,Narrow Kernel P39,2014,Wisconsin,
30701,w3722,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30702,C13,su1,Golden Early Market,2014,Wisconsin,
30704,V781,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30705,w6462,su1,Tendermost,2014,Wisconsin,
30706,NJ7Y,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30707,W6757,su1,"Kancross, P39, W3572, W3608",2014,Wisconsin,
30709,C30,su1,p39,2014,Wisconsin,
30710,SD909,su1,P39?10?1?1?1?1?1,2014,Wisconsin,
30711,Me100,su1,Golden Bantam,2014,Wisconsin,
30714,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,hard to read label
30716,IL701e,su1,(IL44b x Bolivia 1035) x IL442a,2014,Wisconsin,
30718,IL765a,su1,(IL11a x (IL11dx IL677a)),2014,Wisconsin,
30719,IL328a,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30723,304A,su1,Strain 304A-408-68(B),2014,Wisconsin,
30726,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
30727,W6786,su1,"W3740, Ia3044",2014,Wisconsin,
30728,M23,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30729,C38,su1,Golden Bantam,2014,Wisconsin,
30730,G8,su1,Carmel Golden,2014,Wisconsin,
30733,W1736,su1,Tendermost,2014,Wisconsin,
30734,Me135,su1,Golden Bantam,2014,Wisconsin,
30737,Me244-wb,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30738,81-1,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30739,C2,su1,Whipple Yellow (Silas Whipple),2014,Wisconsin,
30740,Ia5220,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30741,IL689a,su1,((T x OB) x op) x IL110g,2014,Wisconsin,
30743,Luther Hill,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30744,sm*sm*smooth@@,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30745,P39,su1,Purdue Bantam,2014,Wisconsin,
30835,Me2rt,su1,Me2,2014,Wisconsin,
30837,c30,su1,P39,2014,Wisconsin,
30838,c8w,su1,not found in compliation or diversity panel,2014,Wisconsin,
30839,c12-1,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30841,C4,su1,Spanish Gold,2014,Wisconsin,
30842,Me123,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30843,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
30844,C5-NT,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30848,w3722,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30850,c38,su1,Golden Bantam,2014,Wisconsin,
30851,V781,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30853,w6366,su1,"Ia5125, Ia453, C5",2014,Wisconsin,
30855,Me1,su1,Golden Bantam x Burbank,2014,Wisconsin,
30856,Ia45-1,su1,not found in compliation or diversity panel,2014,Wisconsin,
30858,Check4,su1,not found in compliation or diversity panel,2014,Wisconsin,
30860,B73,field,Iowa Stiff Stalk Synthetic,2014,Wisconsin,
30861,IL796a,su1,(IL702a x IL677a)x B6011,2014,Wisconsin,
30863,IL14c,su1,not found in compliation or diversity panel,2014,Wisconsin,
30864,IL465a,su1,(IL85x H63)x IL86e,2014,Wisconsin,
30865,T20,su1,Strain T20-2-68(B),2014,Wisconsin,
30867,IL354a,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30868,675A,su1,Strain 675A-415-68(B) closest thing in diversity panel,2014,Wisconsin,
30873,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
30874,w5579,su1,Tendermost,2014,Wisconsin,
30875,IL791a,su1,IL677a x IL18c,2014,Wisconsin,
30877,w6786,su1,"W3740, Ia3044",2014,Wisconsin,
30878,w3742,su1,Golden Cross Bantam,2014,Wisconsin,
30879,81-1,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30880,Luther Hill,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30902,IL671a,su1,(IL15x IL107a)x IL107a,2014,Wisconsin,
30903,Ia45-2,su1,not found in compliation or diversity panel,2014,Wisconsin,
30906,w6720-1,su1,"Ia5003, Iochief",2014,Wisconsin,
30908,C8w,su1,not found in compliation or diversity panel,2014,Wisconsin,
30911,C7e,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30913,Ia2256,su1,((IP39 x Ia1445) x Ia2066) x IP39,2014,Wisconsin,
30915,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
30916,IL437a,su1,((NS5 x IL104q)xIL104q)x IL104c,2014,Wisconsin,
30918,IaEv3002,su1,IaEv3002,2014,Wisconsin,
30922,IL800a,su1,(Gold cup x Pa405) x ((Gold Cup x Six Shooter white dent)S4 x((IL677a x IL549a)S5 x IL677a)S4),2014,Wisconsin,
30923,IL713a,su1,(P103Ht1 x T20) x T20(4),2014,Wisconsin,
30925,Ia45-3,su1,not found in compliation or diversity panel,2014,Wisconsin,
30926,w5552,su1,"Ia5015, Ia5001, P39",2014,Wisconsin,
30927,GMBAB,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30928,C13,su1,Golden Early Market,2014,Wisconsin,
30929,VIA5492,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30930,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
30931,C15,su1,Found in Diversity Panel. No notes,2014,Wisconsin,Fresh Samples left at room temperature. Might be trash
30932,C22,su1,Tendergold 24 outcross,2014,Wisconsin,
30934,sm*sm*wrinkled@@,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
30937,SD277,su1,Golden Sunshine,2014,Wisconsin,
30938,IL611a,su1,(IL101t x IL112f) x op,2014,Wisconsin,
30939,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
30941,C1540,field,C1540 Su,2014,Wisconsin,
30944,C27red,su1,not found in compliation or diversity panel,2014,Wisconsin,
30947,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31034,C23,su1,Whipple Early Yellow,2014,Wisconsin,
31037,Ia59,su1,1-56-10-6  Ia59,2014,Wisconsin,
31039,M45,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31042,IL751a,su1,IL671a x IL677a,2014,Wisconsin,
31043,C42,su1,Golden Bantam,2014,Wisconsin,
31046,C5,su1,Crosby,2014,Wisconsin,
31048,NJ618,su1,NJ618-407:69M,2014,Wisconsin,
31049,C8p,su1,not found in compliation or diversity panel,2014,Wisconsin,
31050,w3742,su1,Golden Cross Bantam,2014,Wisconsin,
31053,c13,su1,Golden Early Market,2014,Wisconsin,
31055,W5543,su1,"P31, P51",2014,Wisconsin,
31056,SD909,su1,P39?10?1?1?1?1?1,2014,Wisconsin,
31058,C27red,su1,not found in compliation or diversity panel,2014,Wisconsin,
31060,IaEV3015,su1,(LDG x Ia191) x Ia191,2014,Wisconsin,
31063,IL611a,su1,(IL101t x IL112f) x op,2014,Wisconsin,
31066,IL104g,su1,White Evergreen x unkown ?,2014,Wisconsin,
31070,C81,su1,P51x C75,2014,Wisconsin,
31072,w6366,su1,"Ia5125, Ia453, C5",2014,Wisconsin,
31073,sm*sm*smooth@@,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31074,c38,su1,Golden Bantam,2014,Wisconsin,
31075,C4,su1,Spanish Gold,2014,Wisconsin,
31076,NJ618,su1,NJ618-407:69M,2014,Wisconsin,
31078,C5-Nt,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31080,Me244-wb,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31101,G8,su1,Carmel Golden,2014,Wisconsin,
31102,F7,field,Found in Diversity Panel. No notes,2014,Wisconsin,
31103,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31104,Me135,su1,Golden Bantam,2014,Wisconsin,
31105,IL689a,su1,((T x OB) x op) x IL110g,2014,Wisconsin,
31106,w7151,su1,"C13, 3670, Me2",2014,Wisconsin,
31107,C8p,su1,not found in compliation or diversity panel,2014,Wisconsin,
31108,sm*sm*wrinkled@@,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31109,w3647,su1,Bantam Evergreen,2014,Wisconsin,
31111,Me1,su1,Golden Bantam x Burbank,2014,Wisconsin,
31113,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31114,EP61,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31115,B5870,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31116,IL804a,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31117,A686su,su1,A686su     (PI 567794),2014,Wisconsin,
31119,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31123,IL673a,su1,LTB?272,2014,Wisconsin,
31125,c81,su1,P51x C75,2014,Wisconsin,
31129,C6A,su1,Whipple Yellow ?,2014,Wisconsin,
31130,W6462,su1,W321 X W22,2014,Wisconsin,
31134,W7151,su1,"C13, 3670, Me2",2014,Wisconsin,
31138,SD469,su1,Barden's Wonder Bantam,2014,Wisconsin,
31143,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31144,IL515a,su1,(IL103hx IL86e)x IL103b,2014,Wisconsin,
31145,IL13b,su1,not found in compliation or diversity panel,2014,Wisconsin,
31147,Ia2730,su1,(Ia338 x Ia1429) x Ia1429,2014,Wisconsin,
31234,Ma5125,su1,MA5125 (NON Bu),2014,Wisconsin,
31237,Ia2256B,su1,not found in compliation or diversity panel,2014,Wisconsin,
31238,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31239,MDM-9,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31240,P39,su1,Purdue Bantam,2014,Wisconsin,
31241,P51xRp1d,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31246,IP39,su1,Narrow Kernel P39,2014,Wisconsin,
31247,W6714,su1,"Ia5002, W3742, N.K.11934",2014,Wisconsin,
31248,NJ7y,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31249,34F,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31250,F7,field,Found in Diversity Panel. No notes,2014,Wisconsin,
31251,Me121-wb,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31254,C18,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31256,W3647,su1,Bantam Evergreen,2014,Wisconsin,
31260,IL543c,su1,((IL104c x IL107a)x IL107a) x IL112a,2014,Wisconsin,
31262,IL47A,su1,Country Gentleman,2014,Wisconsin,
31266,P51xRp1d,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31268,C40,su1,957-3 x P51,2014,Wisconsin,
31270,w6728,su1,"P39, Ia45, Iochief",2014,Wisconsin,
31271,ME2,su1,Spanish Gold inbred x P39,2014,Wisconsin,
31272,W5543,su1,"P31, P51",2014,Wisconsin,
31274,P51xRp1d,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31275,C22,su1,Tendergold 24 outcross,2014,Wisconsin,
31276,C5,su1,Crosby,2014,Wisconsin,
31277,34F,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31279,C2,su1,Whipple Yellow (Silas Whipple),2014,Wisconsin,
31301,Ia2132,su1,(TSR x I45) x Ia4329,2014,Wisconsin,
31302,M45,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31303,MDM-9,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31304,C31,su1,Long Island Beauty x P39,2014,Wisconsin,
31305,IL797a,su1,B5707 x B6011,2014,Wisconsin,
31308,IL279AxRp1d,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31309,I45,su1,Bantam Evergreen,2014,Wisconsin,
31312,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31315,P39(new),su1,Purdue Bantam,2014,Wisconsin,
31316,S4,su1,Golden Bantam 78 x Hayes White?,2014,Wisconsin,
31317,IL761a,su1,Pioneer ERF,2014,Wisconsin,
31318,P39M94,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31319,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31320,IL200e,su1,A701  (A701 = VUH1939 Country Gentleman O.P.,2014,Wisconsin,
31321,Ind. 5817,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31322,IL112t,su1,Country Gentleman inbred 5 x unknown/ Self from A702 (stray yellow kernels on IL11),2014,Wisconsin,
31325,P51B,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31326,W5579,su1,Tendermost,2014,Wisconsin,
31327,OLCOTT,su1,several varieties found in diversity panel,2014,Wisconsin,
31328,C7e,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31329,w6720-1,su1,"Ia5003, Iochief",2014,Wisconsin,
31330,C5,su1,Crosby,2014,Wisconsin,
31331,Me100,su1,Golden Bantam,2014,Wisconsin,
31332,C5,su1,Crosby,2014,Wisconsin,
31333,IL791a,su1,IL677a x IL18c,2014,Wisconsin,
31334,Ia45-2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31336,EP83,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31337,SD883,su1,P39 (81M),2014,Wisconsin,
31341,IL744a,su1,IL459a x IL677a ,2014,Wisconsin,
31343,Ia453,su1,((P39 x I45) x I45) x I45,2014,Wisconsin,
31344,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31345,Ia2003,su1,not found in compliation or diversity panel,2014,Wisconsin,
31346,NJ112,su1,Found in Diversity Panel. No notes,2014,Wisconsin,Fresh Samples left at room temperature. Might be trash
31347,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31353,A632,field,Found in Diversity Panel. No notes,2014,Wisconsin,
31425,P39,su1,Purdue Bantam,2014,Wisconsin,
31427,Ia5261,su1,not found in compliation or diversity panel,2014,Wisconsin,
31428,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31429,IL772a,su1,{[(44b X BOV1035) 442a] 459a} 677a,2014,Wisconsin,
31430,Wu99823,su1,not found in compliation or diversity panel,2014,Wisconsin,
31431,EP60,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31433,471-U6,su1,not found in compliation or diversity panel,2014,Wisconsin,
31435,P39M94,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31437,P39(new),su1,Purdue Bantam,2014,Wisconsin,
31438,P51,su1,Golden Bantam,2014,Wisconsin,
31439,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31441,P39xRp1d,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31443,Wu00802,su1,not found in compliation or diversity panel,2014,Wisconsin,Fresh Samples left at room temperature. Might be trash
31445,MDM-23,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31448,W6728,su1,"P39, Ia45, Iochief",2014,Wisconsin,
31449,Vineland576,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31450,Ia2076,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31452,C7,su1,Whipple Yellow,2014,Wisconsin,
31457,IL671a,su1,(IL15x IL107a)x IL107a,2014,Wisconsin,
31459,A685su,su1,Sel. from [Apache S3 X (Ia453 X B52) S6],2014,Wisconsin,
31461,IL31a,su1,Country Gentleman,2014,Wisconsin,
31462,C23,su1,Whipple Early Yellow,2014,Wisconsin,
31463,ILB5870,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31464,IL27a,su1,Country Gentleman,2014,Wisconsin,
31465,Il101t,su1,Il14 x unknown,2014,Wisconsin,
31468,Ma5125,su1,MA5125 (NON Bu),2014,Wisconsin,
31469,SD829,su1,Burbank Bantam,2014,Wisconsin,
31471,IaEV3004,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31473,IL744a,su1,IL459a x IL677a ,2014,Wisconsin,
31475,AS11,su1,not found in compliation or diversity panel,2014,Wisconsin,
31476,C90,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31477,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31480,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31501,I817,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31503,A15,su1,Minnesota #13,2014,Wisconsin,
31504,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31506,EP82,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31507,MDM-1,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31510,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31511,EP60,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31512,SD884,su1,1313?1?2 (24M) USDA,2014,Wisconsin,
31514,Ia59,su1,1-56-10-6  Ia59,2014,Wisconsin,
31515,A684su,su1,A684su     (PI 567792),2014,Wisconsin,
31516,IL11D,su1,Evergreen,2014,Wisconsin,
31517,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31518,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31519,SD245,su1,not found in compliation or diversity panel,2014,Wisconsin,
31520,P39,su1,Purdue Bantam,2014,Wisconsin,
31521,IL773a,su1,Ga-sT35 x IL442a,2014,Wisconsin,
31522,P39a,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31526,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31527,IL778c,su1,IL557a x IL677a,2014,Wisconsin,
31528,IL14b,su1,Evergreen ?,2014,Wisconsin,
31529,B73,field,Iowa Stiff Stalk Synthetic,2014,Wisconsin,
31530,257A9,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31531,IL354a,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31532,A632,field,Found in Diversity Panel. No notes,2014,Wisconsin,
31534,M5,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31544,IL761a,su1,Pioneer ERF,2014,Wisconsin,
31545,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31547,IA2256,su1,((IP39 x Ia1445) x Ia2066) x IP39,2014,Wisconsin,
31548,NJ116-wa,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31549,Il677a,su1,(Bolivia 1035 x IL44b) x IL442a,2014,Wisconsin,
31551,IL676a,su1,(IL176a x IL21f)x IL325a,2014,Wisconsin,
31552,IL104g,su1,White Evergreen x unkown ?,2014,Wisconsin,
31553,IL784a,su1,Candyman,2014,Wisconsin,
31554,SD884,su1,1313?1?2 (24M) USDA,2014,Wisconsin,
31556,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31557,IL1171,su1,IL1171-Israel-1959,2014,Wisconsin,
31624,EP61,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31625,IL101t,su1,Il14 x unknown,2014,Wisconsin,
31627,P39M96,su1,P39 selection (purdue bantam),2014,Wisconsin,
31628,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31629,C31,su1,Long Island Beauty x P39,2014,Wisconsin,
31631,C68R,su1,C68R(x)-552:63,2014,Wisconsin,
31633,IL757b,su1,(IL14x IL11) x Antigua 2d,2014,Wisconsin,
31634,P39,su1,Purdue Bantam,2014,Wisconsin,
31635,SD592,su1,Bloomcross P39,2014,Wisconsin,
31637,IL733a,su1,Ga-sT35 x IL442a,2014,Wisconsin,
31640,GTS1,su1,471?U6 X 342 BC7,2014,Wisconsin,
31642,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31643,IL437a,su1,((NS5 x IL104q)xIL104q)x IL104c,2014,Wisconsin,
31644,IL707a,su1,((IOPOP x IL101u)x south american popcorn op) x ((IOPOP x IL101u)x south american popcorn op),2014,Wisconsin,
31645,P39Le-253:60,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31649,IL699e,su1,(T25 x IL197a) x op,2014,Wisconsin,
31650,IL795a,su1,((hybrid-57962 x IL677a)x Gold Cup)x Pa405,2014,Wisconsin,
31652,IL303b,su1,(IL101t x A930) x 98b,2014,Wisconsin,
31653,MDM-16,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31654,IL798c,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31655,Check4,su1,not found in compliation or diversity panel,2014,Wisconsin,
31656,MDM-15,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31660,IL707a,su1,((IOPOP x IL101u)x south american popcorn op) x ((IOPOP x IL101u)x south american popcorn op),2014,Wisconsin,
31661,SD277,su1,Golden Sunshine,2014,Wisconsin,
31664,IL430a,su1,not found in compliation or diversity panel,2014,Wisconsin,
31665,Ma32,su1,(P39 x C4)x P39,2014,Wisconsin,
31666,IaEv191,su1,not found in compliation or diversity panel,2014,Wisconsin,
31667,NJ159,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31669,IL784a,su1,Self from Candyman (IFSI),2014,Wisconsin,
31670,IL678a,su1,(Bolivia 1035 x IL44b) x IL442a,2014,Wisconsin,
31672,Ia5125,su1,(IP39 x Tendermost) x IP39,2014,Wisconsin,
31674,P39xRp1d,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31676,MDM-23,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31677,NJ112,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31679,IL803a,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31680,Ma2402,su1,Ma2402-214,2014,Wisconsin,
31701,IL21f,su1,Country Gentleman,2014,Wisconsin,
31702,Wu00802,su1,not found in compliation or diversity panel,2014,Wisconsin,
31705,SC1441,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31706,Ma83608,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31707,SD908,su1,C?98A?284?1?2,2014,Wisconsin,
31708,SD592,su1,Bloomcross P39,2014,Wisconsin,
31710,V775,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31711,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31712,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31713,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31714,IL1171,su1,IL1171-Israel-1959,2014,Wisconsin,
31715,IL18b,su1,Country Gentleman,2014,Wisconsin,
31717,83612b,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31718,EP62,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31720,C27,su1,Whipple Early Yellow,2014,Wisconsin,
31722,C42,su1,Golden Bantam,2014,Wisconsin,
31725,IL368a,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31727,IL103a,su1,White Country Gentleman x unkown,2014,Wisconsin,
31729,A648,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31730,IL465a,su1,(IL85x H63)x IL86e,2014,Wisconsin,
31731,IL802b,su1,IL802b Ht2,2014,Wisconsin,
31732,IL607a,su1,(IL103a x IL110z) x IL103a,2014,Wisconsin,
31733,IL328a,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31736,C68,su1,C7 outcross,2014,Wisconsin,
31737,IL325a,su1,IL13b x I205,2014,Wisconsin,
31738,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31741,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31742,IL18b,su1,Country Gentleman,2014,Wisconsin,
31743,SD908,su1,C?98A?284?1?2,2014,Wisconsin,Fresh Samples left at room temperature. Might be trash
31744,SD245,su1,not found in compliation or diversity panel,2014,Wisconsin,
31747,Check2,su1,not found in compliation or diversity panel,2014,Wisconsin,
31748,2,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31749,IL648,su1,Iowa 6038 self?,2014,Wisconsin,
31750,IL789b,su1,(IL677a x Crookham ND56)x AA17,2014,Wisconsin,
31751,P39a,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31752,Ma32,su1,(P39 x C4)x P39,2014,Wisconsin,
31753,A686su,su1,A686su     (PI 567794),2014,Wisconsin,
31754,IL31a,su1,Country Gentleman,2014,Wisconsin,
31755,IL799b,su1,(Gold Cup x Pa405) x 59829,2014,Wisconsin,
31757,MDM-17,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
31824,IL47A,su1,Country Gentleman,2014,Wisconsin,
31825,Check3,su1,not found in compliation or diversity panel,2014,Wisconsin,
31826,IL21f,su1,Country Gentleman,2014,Wisconsin,
31827,IL318a,su1,Cal.pkg.corp.hybird 219 x NS5(flour corn),2014,Wisconsin,
31829,Ma2402,su1,Ma2402-214,2014,Wisconsin,
31830,SD226,su1,Golden Market,2014,Wisconsin,
31831,MDM-19,su1,Found in Diversity Panel. No notes,2014,Wisconsin,
