SampleLabel,Inbred,superblock,block,rep,Row,Col,Check,IsFill,IsExperimental,Year,Location,NIRBase,FileSource,,,,,,
14A0596,A686,2,4,2,1,5,99,1,1,2014,NewYork,14NY0596,Plot_line_spatial_2014,,,,,,
14A0597,IL515a,2,4,2,2,6,99,1,1,2014,NewYork,14NY0597,Plot_line_spatial_2014,,,,,,
14A0598,FILL,2,4,2,2,5,99,0,0,2014,NewYork,14NY0598,Plot_line_spatial_2014,,,,,,
14A0599,P39,2,4,2,3,6,99,1,1,2014,NewYork,14NY0599,Plot_line_spatial_2014,,,,,,
14A0600,Wh07020a,2,4,2,3,5,99,1,1,2014,NewYork,14NY0600,Plot_line_spatial_2014,,,,,,
14A0601,SC6069,2,4,2,4,6,99,1,1,2014,NewYork,14NY0601,Plot_line_spatial_2014,,,,,,
14A0602,IL323a,2,4,2,4,5,99,1,1,2014,NewYork,14NY0602,Plot_line_spatial_2014,,,,,,
14A0603,471-U6,2,4,2,5,6,99,1,1,2014,NewYork,14NY0603,Plot_line_spatial_2014,,,,,,
14A0604,C7e,2,4,2,5,5,99,1,1,2014,NewYork,14NY0604,Plot_line_spatial_2014,,,,,,
14A0605,Ma5125,2,4,2,6,6,99,1,1,2014,NewYork,14NY0605,Plot_line_spatial_2014,,,,,,
14A0606,IL731a,2,4,2,6,5,99,1,1,2014,NewYork,14NY0606,Plot_line_spatial_2014,,,,,,
14A0607,I817,2,4,2,7,6,99,1,1,2014,NewYork,14NY0607,Plot_line_spatial_2014,,,,,,
14A0608,Wh94053,2,4,2,7,5,99,1,1,2014,NewYork,14NY0608,Plot_line_spatial_2014,,,,,,
14A0609,Wuh07422i,2,4,2,8,6,99,1,1,2014,NewYork,14NY0609,Plot_line_spatial_2014,,,,,,
14A0610,Wuh07182i,2,4,2,8,5,99,1,1,2014,NewYork,14NY0610,Plot_line_spatial_2014,,,,,,
14A0611,Wh09061,2,4,2,9,6,99,1,1,2014,NewYork,14NY0611,Plot_line_spatial_2014,,,,,,
14A0612,Check3,2,4,2,9,5,3,1,0,2014,NewYork,14NY0612,Plot_line_spatial_2014,,,,,,
14A0613,IL713a,2,4,2,10,6,99,1,1,2014,NewYork,14NY0613,Plot_line_spatial_2014,,,,,,
14A0614,Wh09009,2,4,2,10,5,99,1,1,2014,NewYork,14NY0614,Plot_line_spatial_2014,,,,,,
14A0615,FILL,2,4,2,11,6,99,0,0,2014,NewYork,14NY0615,Plot_line_spatial_2014,,,,,,
14A0616,GTS1,2,4,2,11,5,99,1,1,2014,NewYork,14NY0616,Plot_line_spatial_2014,,,,,,
14A0617,NJ618,2,5,2,12,6,99,1,1,2014,NewYork,14NY0617,Plot_line_spatial_2014,,,,,,
14A0618,C40,2,5,2,12,5,99,1,1,2014,NewYork,14NY0618,Plot_line_spatial_2014,,,,,,
14A0619,IL661a,2,5,2,13,6,99,1,1,2014,NewYork,14NY0619,Plot_line_spatial_2014,,,,,,
14A0620,Wh10140R,2,5,2,13,5,99,1,1,2014,NewYork,14NY0620,Plot_line_spatial_2014,,,,,,
14A0621,Wh10080,2,5,2,14,6,99,1,1,2014,NewYork,14NY0621,Plot_line_spatial_2014,,,,,,
14A0622,SD277,2,5,2,14,5,99,1,1,2014,NewYork,14NY0622,Plot_line_spatial_2014,,,,,,
14A0623,C27red,2,5,2,15,6,99,1,1,2014,NewYork,14NY0623,Plot_line_spatial_2014,,,,,,
14A0624,Check2,2,5,2,15,5,2,1,0,2014,NewYork,14NY0624,Plot_line_spatial_2014,,,,,,
14A0625,Wh03031,2,5,2,16,6,99,1,1,2014,NewYork,14NY0625,Plot_line_spatial_2014,,,,,,
14A0626,Check3,2,5,2,16,5,3,1,0,2014,NewYork,14NY0626,Plot_line_spatial_2014,,,,,,
14A0627,Wh00065,2,5,2,17,6,99,1,1,2014,NewYork,14NY0627,Plot_line_spatial_2014,,,,,,
14A0628,C68R,2,5,2,17,5,99,1,1,2014,NewYork,14NY0628,Plot_line_spatial_2014,,,,,,
14A0629,MDM-17,2,5,2,18,6,99,1,1,2014,NewYork,14NY0629,Plot_line_spatial_2014,,,,,,
14A0630,If853,2,5,2,18,5,99,1,1,2014,NewYork,14NY0630,Plot_line_spatial_2014,,,,,,
14A0631,SC1441,2,5,2,19,6,99,1,1,2014,NewYork,14NY0631,Plot_line_spatial_2014,,,,,,
14A0632,Wh10173V,2,5,2,19,5,99,1,1,2014,NewYork,14NY0632,Plot_line_spatial_2014,,,,,,
14A0633,Wh10049R,2,5,2,20,6,99,1,1,2014,NewYork,14NY0633,Plot_line_spatial_2014,,,,,,
14A0634,Wh05066a,2,5,2,20,5,99,1,1,2014,NewYork,14NY0634,Plot_line_spatial_2014,,,,,,
14A0635,IL437a,2,5,2,21,6,99,1,1,2014,NewYork,14NY0635,Plot_line_spatial_2014,,,,,,
14A0636,Il677a,2,5,2,21,5,99,1,1,2014,NewYork,14NY0636,Plot_line_spatial_2014,,,,,,
14A0637,P39,2,5,2,22,6,99,1,1,2014,NewYork,14NY0637,Plot_line_spatial_2014,,,,,,
14A0638,C8p,2,5,2,22,5,99,1,1,2014,NewYork,14NY0638,Plot_line_spatial_2014,,,,,,
14A0639,Wh05081a,2,6,2,23,6,99,1,1,2014,NewYork,14NY0639,Plot_line_spatial_2014,,,,,,
14A0640,C5,2,6,2,23,5,99,1,1,2014,NewYork,14NY0640,Plot_line_spatial_2014,,,,,,
14A0641,P39,2,6,2,24,6,99,1,1,2014,NewYork,14NY0641,Plot_line_spatial_2014,,,,,,
14A0642,Wuh09150i,2,6,2,24,5,99,1,1,2014,NewYork,14NY0642,Plot_line_spatial_2014,,,,,,
14A0643,Wh07061a,2,6,2,25,6,99,1,1,2014,NewYork,14NY0643,Plot_line_spatial_2014,,,,,,
14A0644,P14,2,6,2,25,5,99,1,1,2014,NewYork,14NY0644,Plot_line_spatial_2014,,,,,,
14A0645,Wuh07186i,2,6,2,26,6,99,1,1,2014,NewYork,14NY0645,Plot_line_spatial_2014,,,,,,
14A0646,IL112t,2,6,2,26,5,99,1,1,2014,NewYork,14NY0646,Plot_line_spatial_2014,,,,,,
14A0647,C31,2,6,2,27,6,99,1,1,2014,NewYork,14NY0647,Plot_line_spatial_2014,,,,,,
14A0648,SD883,2,6,2,27,5,99,1,1,2014,NewYork,14NY0648,Plot_line_spatial_2014,,,,,,
14A0649,Wh00051,2,6,2,28,6,99,1,1,2014,NewYork,14NY0649,Plot_line_spatial_2014,,,,,,
14A0650,CTS62,2,6,2,28,5,99,1,1,2014,NewYork,14NY0650,Plot_line_spatial_2014,,,,,,
14A0651,A684,2,6,2,29,6,99,1,1,2014,NewYork,14NY0651,Plot_line_spatial_2014,,,,,,
14A0652,Check2,2,6,2,29,5,2,1,0,2014,NewYork,14NY0652,Plot_line_spatial_2014,,,,,,
14A0653,IL451b,2,6,2,30,6,99,1,1,2014,NewYork,14NY0653,Plot_line_spatial_2014,,,,,,
14A0654,Wuh07466i,2,6,2,30,5,99,1,1,2014,NewYork,14NY0654,Plot_line_spatial_2014,,,,,,
14A0655,Check3,2,6,2,31,6,3,1,0,2014,NewYork,14NY0655,Plot_line_spatial_2014,,,,,,
14A0656,DF14,2,6,2,31,5,99,1,1,2014,NewYork,14NY0656,Plot_line_spatial_2014,,,,,,
14A0657,P39,2,6,2,32,6,99,1,1,2014,NewYork,14NY0657,Plot_line_spatial_2014,,,,,,
14A0658,MDM-9,2,6,2,32,5,99,1,1,2014,NewYork,14NY0658,Plot_line_spatial_2014,,,,,,
14A0659,SD829,2,6,2,33,6,99,1,1,2014,NewYork,14NY0659,Plot_line_spatial_2014,,,,,,
14A0660,IaEV3002,2,6,2,33,5,99,1,1,2014,NewYork,14NY0660,Plot_line_spatial_2014,,,,,,
14A0661,Wu00802,2,7,2,33,4,99,1,1,2014,NewYork,14NY0661,Plot_line_spatial_2014,,,,,,
14A0662,B5765,2,7,2,33,3,99,1,1,2014,NewYork,14NY0662,Plot_line_spatial_2014,,,,,,
14A0663,Ind.5817,2,7,2,32,4,99,1,1,2014,NewYork,14NY0663,Plot_line_spatial_2014,,,,,,
14A0664,IL673a,2,7,2,32,3,99,1,1,2014,NewYork,14NY0664,Plot_line_spatial_2014,,,,,,
14A0665,Ma2402,2,7,2,31,4,99,1,1,2014,NewYork,14NY0665,Plot_line_spatial_2014,,,,,,
14A0666,Wh01001,2,7,2,31,3,99,1,1,2014,NewYork,14NY0666,Plot_line_spatial_2014,,,,,,
14A0667,P51xRp1d,2,7,2,30,4,99,1,1,2014,NewYork,14NY0667,Plot_line_spatial_2014,,,,,,
14A0668,Wh04036V,2,7,2,30,3,99,1,1,2014,NewYork,14NY0668,Plot_line_spatial_2014,,,,,,
14A0669,Wuh09098i,2,7,2,29,4,99,1,1,2014,NewYork,14NY0669,Plot_line_spatial_2014,,,,,,
14A0670,CTS6-1,2,7,2,29,3,99,1,1,2014,NewYork,14NY0670,Plot_line_spatial_2014,,,,,,
14A0671,Wh93017,2,7,2,28,4,99,1,1,2014,NewYork,14NY0671,Plot_line_spatial_2014,,,,,,
14A0672,FILL,2,7,2,28,3,99,0,0,2014,NewYork,14NY0672,Plot_line_spatial_2014,,,,,,
14A0673,Check2,2,7,2,27,4,2,1,0,2014,NewYork,14NY0673,Plot_line_spatial_2014,,,,,,
14A0674,P39b,2,7,2,27,3,99,1,1,2014,NewYork,14NY0674,Plot_line_spatial_2014,,,,,,
14A0675,FILL,2,7,2,26,4,99,0,0,2014,NewYork,14NY0675,Plot_line_spatial_2014,,,,,,
14A0676,IL11D,2,7,2,26,3,99,1,1,2014,NewYork,14NY0676,Plot_line_spatial_2014,,,,,,
14A0677,C42,2,7,2,25,4,99,1,1,2014,NewYork,14NY0677,Plot_line_spatial_2014,,,,,,
14A0678,Wh04020a,2,7,2,25,3,99,1,1,2014,NewYork,14NY0678,Plot_line_spatial_2014,,,,,,
14A0679,IL648,2,7,2,24,4,99,1,1,2014,NewYork,14NY0679,Plot_line_spatial_2014,,,,,,
14A0680,Wh09137R,2,7,2,24,3,99,1,1,2014,NewYork,14NY0680,Plot_line_spatial_2014,,,,,,
14A0681,Check3,2,7,2,23,4,3,1,0,2014,NewYork,14NY0681,Plot_line_spatial_2014,,,,,,
14A0682,C90,2,7,2,23,3,99,1,1,2014,NewYork,14NY0682,Plot_line_spatial_2014,,,,,,
14A0683,S4,2,8,2,22,4,99,1,1,2014,NewYork,14NY0683,Plot_line_spatial_2014,,,,,,
14A0684,Check3,2,8,2,22,3,3,1,0,2014,NewYork,14NY0684,Plot_line_spatial_2014,,,,,,
14A0685,Ia453,2,8,2,21,4,99,1,1,2014,NewYork,14NY0685,Plot_line_spatial_2014,,,,,,
14A0686,P39,2,8,2,21,3,99,1,1,2014,NewYork,14NY0686,Plot_line_spatial_2014,,,,,,
14A0687,IL800a,2,8,2,20,4,99,1,1,2014,NewYork,14NY0687,Plot_line_spatial_2014,,,,,,
14A0688,SD226,2,8,2,20,3,99,1,1,2014,NewYork,14NY0688,Plot_line_spatial_2014,,,,,,
14A0689,Wh09075,2,8,2,19,4,99,1,1,2014,NewYork,14NY0689,Plot_line_spatial_2014,,,,,,
14A0690,C23,2,8,2,19,3,99,1,1,2014,NewYork,14NY0690,Plot_line_spatial_2014,,,,,,
14A0691,Wh96011,2,8,2,18,4,99,1,1,2014,NewYork,14NY0691,Plot_line_spatial_2014,,,,,,
14A0692,C27,2,8,2,18,3,99,1,1,2014,NewYork,14NY0692,Plot_line_spatial_2014,,,,,,
14A0693,Wuh98032,2,8,2,17,4,99,1,1,2014,NewYork,14NY0693,Plot_line_spatial_2014,,,,,,
14A0694,IL543c,2,8,2,17,3,99,1,1,2014,NewYork,14NY0694,Plot_line_spatial_2014,,,,,,
14A0695,C65,2,8,2,16,4,99,1,1,2014,NewYork,14NY0695,Plot_line_spatial_2014,,,,,,
14A0696,P39LE-261:61,2,8,2,16,3,99,1,1,2014,NewYork,14NY0696,Plot_line_spatial_2014,,,,,,
14A0697,Check2,2,8,2,15,4,2,1,0,2014,NewYork,14NY0697,Plot_line_spatial_2014,,,,,,
14A0698,IL797a,2,8,2,15,3,99,1,1,2014,NewYork,14NY0698,Plot_line_spatial_2014,,,,,,
14A0699,IL744a,2,8,2,14,4,99,1,1,2014,NewYork,14NY0699,Plot_line_spatial_2014,,,,,,
14A0700,IL788a,2,8,2,14,3,99,1,1,2014,NewYork,14NY0700,Plot_line_spatial_2014,,,,,,
14A0701,Ia5125,2,8,2,13,4,99,1,1,2014,NewYork,14NY0701,Plot_line_spatial_2014,,,,,,
14A0702,Wuh08127i,2,8,2,13,3,99,1,1,2014,NewYork,14NY0702,Plot_line_spatial_2014,,,,,,
14A0703,Wh08022,2,8,2,12,4,99,1,1,2014,NewYork,14NY0703,Plot_line_spatial_2014,,,,,,
14A0704,Ia2132,2,8,2,12,3,99,1,1,2014,NewYork,14NY0704,Plot_line_spatial_2014,,,,,,
14A0705,P51,2,9,2,11,4,99,1,1,2014,NewYork,14NY0705,Plot_line_spatial_2014,,,,,,
14A0706,Check3,2,9,2,11,3,3,1,0,2014,NewYork,14NY0706,Plot_line_spatial_2014,,,,,,
14A0707,IL27a,2,9,2,10,4,99,1,1,2014,NewYork,14NY0707,Plot_line_spatial_2014,,,,,,
14A0708,Check2,2,9,2,10,3,2,1,0,2014,NewYork,14NY0708,Plot_line_spatial_2014,,,,,,
14A0709,Ma32,2,9,2,9,4,99,1,1,2014,NewYork,14NY0709,Plot_line_spatial_2014,,,,,,
14A0710,IaEV3004,2,9,2,9,3,99,1,1,2014,NewYork,14NY0710,Plot_line_spatial_2014,,,,,,
14A0711,C1540,2,9,2,8,4,99,1,1,2014,NewYork,14NY0711,Plot_line_spatial_2014,,,,,,
14A0712,P39a,2,9,2,8,3,99,1,1,2014,NewYork,14NY0712,Plot_line_spatial_2014,,,,,,
14A0713,IL804a,2,9,2,7,4,99,1,1,2014,NewYork,14NY0713,Plot_line_spatial_2014,,,,,,
14A0714,Wh05070a,2,9,2,7,3,99,1,1,2014,NewYork,14NY0714,Plot_line_spatial_2014,,,,,,
14A0715,Wh09068,2,9,2,6,4,99,1,1,2014,NewYork,14NY0715,Plot_line_spatial_2014,,,,,,
14A0716,IL772a,2,9,2,6,3,99,1,1,2014,NewYork,14NY0716,Plot_line_spatial_2014,,,,,,
14A0717,Wuh09164i,2,9,2,5,4,99,1,1,2014,NewYork,14NY0717,Plot_line_spatial_2014,,,,,,
14A0718,B5870,2,9,2,5,3,99,1,1,2014,NewYork,14NY0718,Plot_line_spatial_2014,,,,,,
14A0719,P39M96,2,9,2,4,4,99,1,1,2014,NewYork,14NY0719,Plot_line_spatial_2014,,,,,,
14A0720,FILL,2,9,2,4,3,99,0,0,2014,NewYork,14NY0720,Plot_line_spatial_2014,,,,,,
14A0721,2,2,9,2,3,4,99,1,1,2014,NewYork,14NY0721,Plot_line_spatial_2014,,,,,,
14A0722,Wh1095407-2,2,9,2,3,3,99,1,1,2014,NewYork,14NY0722,Plot_line_spatial_2014,,,,,,
14A0723,Wuh09144i,2,9,2,2,4,99,1,1,2014,NewYork,14NY0723,Plot_line_spatial_2014,,,,,,
14A0724,MDM-23,2,9,2,2,3,99,1,1,2014,NewYork,14NY0724,Plot_line_spatial_2014,,,,,,
14A0725,A632,2,9,2,1,4,99,1,1,2014,NewYork,14NY0725,Plot_line_spatial_2014,,,,,,
14A0726,Ia5125,2,9,2,1,3,99,1,1,2014,NewYork,14NY0726,Plot_line_spatial_2014,,,,,,
14A0727,Ma83608,2,10,2,33,4,99,1,1,2014,NewYork,14NY0727,Plot_line_spatial_2014,,,,,,
14A0728,SD592,2,10,2,33,3,99,1,1,2014,NewYork,14NY0728,Plot_line_spatial_2014,,,,,,
14A0729,Wh10113R,2,10,2,32,4,99,1,1,2014,NewYork,14NY0729,Plot_line_spatial_2014,,,,,,
14A0730,P35,2,10,2,32,3,99,1,1,2014,NewYork,14NY0730,Plot_line_spatial_2014,,,,,,
14A0731,Wuh09097i,2,10,2,31,4,99,1,1,2014,NewYork,14NY0731,Plot_line_spatial_2014,,,,,,
14A0732,Wuh09093i,2,10,2,31,3,99,1,1,2014,NewYork,14NY0732,Plot_line_spatial_2014,,,,,,
14A0733,Wuh09183i,2,10,2,30,4,99,1,1,2014,NewYork,14NY0733,Plot_line_spatial_2014,,,,,,
14A0734,IL767b,2,10,2,30,3,99,1,1,2014,NewYork,14NY0734,Plot_line_spatial_2014,,,,,,
14A0735,IL676a,2,10,2,29,4,99,1,1,2014,NewYork,14NY0735,Plot_line_spatial_2014,,,,,,
14A0736,Check3,2,10,2,29,3,3,1,0,2014,NewYork,14NY0736,Plot_line_spatial_2014,,,,,,
14A0737,Wh93006,2,10,2,28,4,99,1,1,2014,NewYork,14NY0737,Plot_line_spatial_2014,,,,,,
14A0738,83612b,2,10,2,28,3,99,1,1,2014,NewYork,14NY0738,Plot_line_spatial_2014,,,,,,
14A0739,IL803a,2,10,2,27,4,99,1,1,2014,NewYork,14NY0739,Plot_line_spatial_2014,,,,,,
14A0740,Wh10035R,2,10,2,27,3,99,1,1,2014,NewYork,14NY0740,Plot_line_spatial_2014,,,,,,
14A0741,P39xRp1d,2,10,2,26,4,99,1,1,2014,NewYork,14NY0741,Plot_line_spatial_2014,,,,,,
14A0742,M45,2,10,2,26,3,99,1,1,2014,NewYork,14NY0742,Plot_line_spatial_2014,,,,,,
14A0743,Check2,2,10,2,25,4,2,1,0,2014,NewYork,14NY0743,Plot_line_spatial_2014,,,,,,
14A0744,IL279AxRp1d,2,10,2,25,3,99,1,1,2014,NewYork,14NY0744,Plot_line_spatial_2014,,,,,,
14A0745,Wh96034,2,10,2,24,4,99,1,1,2014,NewYork,14NY0745,Plot_line_spatial_2014,,,,,,
14A0746,ILB5765,2,10,2,24,3,99,1,1,2014,NewYork,14NY0746,Plot_line_spatial_2014,,,,,,
14A0747,Wh10110R,2,10,2,23,4,99,1,1,2014,NewYork,14NY0747,Plot_line_spatial_2014,,,,,,
14A0748,Wh07165R,2,10,2,23,3,99,1,1,2014,NewYork,14NY0748,Plot_line_spatial_2014,,,,,,
14A0749,C8w,2,11,2,22,4,99,1,1,2014,NewYork,14NY0749,Plot_line_spatial_2014,,,,,,
14A0750,Wu99811,2,11,2,22,3,99,1,1,2014,NewYork,14NY0750,Plot_line_spatial_2014,,,,,,
14A0751,IL779a,2,11,2,21,4,99,1,1,2014,NewYork,14NY0751,Plot_line_spatial_2014,,,,,,
14A0752,FILL,2,11,2,21,3,99,0,0,2014,NewYork,14NY0752,Plot_line_spatial_2014,,,,,,
14A0753,Wh9261,2,11,2,20,4,99,1,1,2014,NewYork,14NY0753,Plot_line_spatial_2014,,,,,,
14A0754,Wh07166R,2,11,2,20,3,99,1,1,2014,NewYork,14NY0754,Plot_line_spatial_2014,,,,,,
14A0755,Check2,2,11,2,19,4,2,1,0,2014,NewYork,14NY0755,Plot_line_spatial_2014,,,,,,
14A0756,MDM-19,2,11,2,19,3,99,1,1,2014,NewYork,14NY0756,Plot_line_spatial_2014,,,,,,
14A0757,Wh09126R,2,11,2,18,4,99,1,1,2014,NewYork,14NY0757,Plot_line_spatial_2014,,,,,,
14A0758,Wh07051,2,11,2,18,3,99,1,1,2014,NewYork,14NY0758,Plot_line_spatial_2014,,,,,,
14A0759,IL751a,2,11,2,17,4,99,1,1,2014,NewYork,14NY0759,Plot_line_spatial_2014,,,,,,
14A0760,Wh10006R,2,11,2,17,3,99,1,1,2014,NewYork,14NY0760,Plot_line_spatial_2014,,,,,,
14A0761,IaEV3015,2,11,2,16,4,99,1,1,2014,NewYork,14NY0761,Plot_line_spatial_2014,,,,,,
14A0762,MDM-21,2,11,2,16,3,99,1,1,2014,NewYork,14NY0762,Plot_line_spatial_2014,,,,,,
14A0763,Check3,2,11,2,15,4,3,1,0,2014,NewYork,14NY0763,Plot_line_spatial_2014,,,,,,
14A0764,ILB5870,2,11,2,15,3,99,1,1,2014,NewYork,14NY0764,Plot_line_spatial_2014,,,,,,
14A0765,FILL,2,11,2,14,4,99,0,0,2014,NewYork,14NY0765,Plot_line_spatial_2014,,,,,,
14A0766,Wuh07481i,2,11,2,14,3,99,1,1,2014,NewYork,14NY0766,Plot_line_spatial_2014,,,,,,
14A0767,Wh96015,2,11,2,13,4,99,1,1,2014,NewYork,14NY0767,Plot_line_spatial_2014,,,,,,
14A0768,Wh09033,2,11,2,13,3,99,1,1,2014,NewYork,14NY0768,Plot_line_spatial_2014,,,,,,
14A0769,FILL,2,11,2,12,4,99,0,0,2014,NewYork,14NY0769,Plot_line_spatial_2014,,,,,,
14A0770,SD176,2,11,2,12,3,99,1,1,2014,NewYork,14NY0770,Plot_line_spatial_2014,,,,,,
14A0771,P39LE-3502:61,2,12,2,11,4,99,1,1,2014,NewYork,14NY0771,Plot_line_spatial_2014,,,,,,
14A0772,FILL,2,12,2,11,3,99,0,0,2014,NewYork,14NY0772,Plot_line_spatial_2014,,,,,,
14A0773,IL776a,2,12,2,10,4,99,1,1,2014,NewYork,14NY0773,Plot_line_spatial_2014,,,,,,
14A0774,IL104g,2,12,2,10,3,99,1,1,2014,NewYork,14NY0774,Plot_line_spatial_2014,,,,,,
14A0775,Ia5261,2,12,2,9,4,99,1,1,2014,NewYork,14NY0775,Plot_line_spatial_2014,,,,,,
14A0776,IL47A,2,12,2,9,3,99,1,1,2014,NewYork,14NY0776,Plot_line_spatial_2014,,,,,,
14A0777,IL761a,2,12,2,8,4,99,1,1,2014,NewYork,14NY0777,Plot_line_spatial_2014,,,,,,
14A0778,NJ112,2,12,2,8,3,99,1,1,2014,NewYork,14NY0778,Plot_line_spatial_2014,,,,,,
14A0779,IL31a,2,12,2,7,4,99,1,1,2014,NewYork,14NY0779,Plot_line_spatial_2014,,,,,,
14A0780,IL124a,2,12,2,7,3,99,1,1,2014,NewYork,14NY0780,Plot_line_spatial_2014,,,,,,
14A0781,Wh95016a,2,12,2,6,4,99,1,1,2014,NewYork,14NY0781,Plot_line_spatial_2014,,,,,,
14A0782,IL777a,2,12,2,6,3,99,1,1,2014,NewYork,14NY0782,Plot_line_spatial_2014,,,,,,
14A0783,SD42,2,12,2,5,4,99,1,1,2014,NewYork,14NY0783,Plot_line_spatial_2014,,,,,,
14A0784,Wh10804R,2,12,2,5,3,99,1,1,2014,NewYork,14NY0784,Plot_line_spatial_2014,,,,,,
14A0785,Check2,2,12,2,4,4,2,1,0,2014,NewYork,14NY0785,Plot_line_spatial_2014,,,,,,
14A0786,IL799b,2,12,2,4,3,99,1,1,2014,NewYork,14NY0786,Plot_line_spatial_2014,,,,,,
14A0787,IL318a,2,12,2,3,4,99,1,1,2014,NewYork,14NY0787,Plot_line_spatial_2014,,,,,,
14A0788,AS11,2,12,2,3,3,99,1,1,2014,NewYork,14NY0788,Plot_line_spatial_2014,,,,,,
14A0789,If825,2,12,2,2,4,99,1,1,2014,NewYork,14NY0789,Plot_line_spatial_2014,,,,,,
14A0790,A10579,2,12,2,2,3,99,1,1,2014,NewYork,14NY0790,Plot_line_spatial_2014,,,,,,
14A0791,Check3,2,12,2,1,4,3,1,0,2014,NewYork,14NY0791,Plot_line_spatial_2014,,,,,,
14A0792,Wh00033,2,12,2,1,3,99,1,1,2014,NewYork,14NY0792,Plot_line_spatial_2014,,,,,,
14A0793,Hi78,3,1,2,1,2,99,1,1,2014,NewYork,14NY0793,Plot_line_spatial_2014,,,,,,
14A0794,MDM-18,3,1,2,1,1,99,1,1,2014,NewYork,14NY0794,Plot_line_spatial_2014,,,,,,
14A0795,Jubileeex9017,3,1,2,2,2,99,1,1,2014,NewYork,14NY0795,Plot_line_spatial_2014,,,,,,
14A0796,304A,3,1,2,2,1,99,1,1,2014,NewYork,14NY0796,Plot_line_spatial_2014,,,,,,
14A0797,KBTL10,3,1,2,3,2,99,1,1,2014,NewYork,14NY0797,Plot_line_spatial_2014,,,,,,
14A0798,IL796a,3,1,2,3,1,99,1,1,2014,NewYork,14NY0798,Plot_line_spatial_2014,,,,,,
14A0799,IL303b,3,1,2,4,2,99,1,1,2014,NewYork,14NY0799,Plot_line_spatial_2014,,,,,,
14A0800,IL14C,3,1,2,4,1,99,1,1,2014,NewYork,14NY0800,Plot_line_spatial_2014,,,,,,
14A0801,B73,3,1,2,5,2,99,1,1,2014,NewYork,14NY0801,Plot_line_spatial_2014,,,,,,
14A0802,(bta2)(sh2a1),3,1,2,5,1,99,1,1,2014,NewYork,14NY0802,Plot_line_spatial_2014,,,,,,
14A0803,IL618b,3,1,2,6,2,99,1,1,2014,NewYork,14NY0803,Plot_line_spatial_2014,,,,,,
14A0804,IL395a,3,1,2,6,1,99,1,1,2014,NewYork,14NY0804,Plot_line_spatial_2014,,,,,,
14A0805,IL465a,3,1,2,7,2,99,1,1,2014,NewYork,14NY0805,Plot_line_spatial_2014,,,,,,
14A0806,IL692c,3,1,2,7,1,99,1,1,2014,NewYork,14NY0806,Plot_line_spatial_2014,,,,,,
14A0807,Check3,3,1,2,8,2,3,1,0,2014,NewYork,14NY0807,Plot_line_spatial_2014,,,,,,
14A0808,MDM-20,3,1,2,8,1,99,1,1,2014,NewYork,14NY0808,Plot_line_spatial_2014,,,,,,
14A0809,Check4,3,1,2,9,2,4,1,0,2014,NewYork,14NY0809,Plot_line_spatial_2014,,,,,,
14A0810,IL442a,3,1,2,9,1,99,1,1,2014,NewYork,14NY0810,Plot_line_spatial_2014,,,,,,
14A0811,IL110K,3,1,2,10,2,99,1,1,2014,NewYork,14NY0811,Plot_line_spatial_2014,,,,,,
14A0812,Hi82c1,3,1,2,10,1,99,1,1,2014,NewYork,14NY0812,Plot_line_spatial_2014,,,,,,
14A0813,M5,3,1,2,11,2,99,1,1,2014,NewYork,14NY0813,Plot_line_spatial_2014,,,,,,
14A0814,IL368a,3,1,2,11,1,99,1,1,2014,NewYork,14NY0814,Plot_line_spatial_2014,,,,,,
14A0815,A632,3,2,2,12,2,99,1,1,2014,NewYork,14NY0815,Plot_line_spatial_2014,,,,,,
14A0816,257A9,3,2,2,12,1,99,1,1,2014,NewYork,14NY0816,Plot_line_spatial_2014,,,,,,
14A0817,IL699e,3,2,2,13,2,99,1,1,2014,NewYork,14NY0817,Plot_line_spatial_2014,,,,,,
14A0818,IL454a,3,2,2,13,1,99,1,1,2014,NewYork,14NY0818,Plot_line_spatial_2014,,,,,,
14A0819,Check3,3,2,2,14,2,3,1,0,2014,NewYork,14NY0819,Plot_line_spatial_2014,,,,,,
14A0820,IL7,3,2,2,14,1,99,1,1,2014,NewYork,14NY0820,Plot_line_spatial_2014,,,,,,
14A0821,Hi70,3,2,2,15,2,99,1,1,2014,NewYork,14NY0821,Plot_line_spatial_2014,,,,,,
14A0822,A648,3,2,2,15,1,99,1,1,2014,NewYork,14NY0822,Plot_line_spatial_2014,,,,,,
14A0823,IL696a,3,2,2,16,2,99,1,1,2014,NewYork,14NY0823,Plot_line_spatial_2014,,,,,,
14A0824,Check4,3,2,2,16,1,4,1,0,2014,NewYork,14NY0824,Plot_line_spatial_2014,,,,,,
14A0825,M822,3,2,2,17,2,99,1,1,2014,NewYork,14NY0825,Plot_line_spatial_2014,,,,,,
14A0826,OH7B,3,2,2,17,1,99,1,1,2014,NewYork,14NY0826,Plot_line_spatial_2014,,,,,,
14A0827,IL125b,3,2,2,18,2,99,1,1,2014,NewYork,14NY0827,Plot_line_spatial_2014,,,,,,
14A0828,T625,3,2,2,18,1,99,1,1,2014,NewYork,14NY0828,Plot_line_spatial_2014,,,,,,
14A0829,IL798c,3,2,2,19,2,99,1,1,2014,NewYork,14NY0829,Plot_line_spatial_2014,,,,,,
14A0830,V775,3,2,2,19,1,99,1,1,2014,NewYork,14NY0830,Plot_line_spatial_2014,,,,,,
